supplier_id,company_name,company_description,iec_code,deal_in,year_established,city,state_name,location,total_reviews,total_products,catalog_listed_products,industry_category,is_star_exporter,logo_url
f4cb46f6-6527-480c-8e48-6315ef15ca55,PROMETECHAI INNOVATIONS PRIVATE LIMITED,"PromeTechAI Innovations Pvt. Ltd., operating as PrometheanTech, is an ISO 9001 and ISO 27001 certified IT services and AI product company headquartered at Infocity, Gandhinagar, Gujarat.

We deliver enterprise Java application development, cloud engineering on AWS and Azure, applied AI and machine learning, and web and mobile product development for clients across North America, Europe, and the Gulf.

Our flagship product, PromeDocAI, is an enterprise document intelligence platform that reads, validates, and reasons over complex business documents — with compliance modules built for procurement, contracts, and trade documentation. The company is recognised under Startup India (DPIIT) and registered as an MSME under Udyam.",AAPCP4939H,Both goods and services,2025,Infocity,Gujarat,"Infocity, Gujarat, India",0,4,4,Information Technology (IT & ITES) Services,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260820T132222Z-780972-ab4c0db0-PrometheanTech_logo_wordmark_2500_white-cropped.png
c2faaf6c-81c0-4afa-8705-4abcc5744cbb,vasudhaiva exports,"At Vasudhaiva Exports, we are more than just an export company—we are farmers, innovators, and global connectors. Rooted in the fertile soils of Neemuch, Madhya Pradesh, and guided by the ancient Indian philosophy of Vasudhaiva Kutumbakam—”The World is One Family”—our mission is to bring the finest agricultural products from India to the world.

Neemuch is home to Asia’s largest and the world’s second-largest agricultural market (as per the 2011 WTO report), trading over 500 herbs and medicinal crops. Blessed with exceptional geographical and climatic conditions, our region produces agricultural goods that meet the highest global standards.

Our journey began under the Farmer Producer Organization (FPO) initiative, where over 300 farmers united with a shared vision: grow together, prosper together. Supported by the Government of India, we’ve embraced modern farming techniques, scientific guidance, and stringent quality control processes. This ensures that every product we export reflects superior quality, sustainability, and care.",GOCPP5553K,Goods,2025,Neemuch,Madhya Pradesh,"Neemuch, Madhya Pradesh, India",0,9,3,Agricultural or Allied Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260519T094506Z-823982-88f7ecf1-logoimage1-cropped.png
39813b2c-bfcc-456e-90ed-7701bb6b7cce,LV EXIM,"Complete welding electrode manufacturing plant
Raw materials
Formula and process guidance
Installation
Commissioning
Operator training
After-sales support
Spare parts

LV EXIM is an Indian export company specializing in Welding Electrode Manufacturing Machinery and premium welding consumables for customers across global markets. We are committed to delivering reliable industrial solutions that help manufacturers establish and expand welding electrode production facilities while supplying high-performance welding products for demanding industrial applications.

Our machinery portfolio includes complete Welding Electrode Manufacturing Plants, individual production machines, installation support, technical guidance, commissioning assistance, and after-sales service. We provide customized solutions for entrepreneurs, manufacturers, and industrial companies looking to set up or modernize welding electrode manufacturing facilities.

Under our LINVIG® brand, we export high-quality welding consumables, including:

LINVIG Flux Cored Welding Wire (E71T-1)
LINVIG Stellite Grade 6 Hardfacing Welding Rod (ERCoCr-A)",DWUPM4938Q,Goods,2026,New Washermanpet,Tamil Nadu,"New Washermanpet, Tamil Nadu, India",0,3,3,Engineering Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260702T192513Z-615908-489173b4-LV%20EXIM%20Logo-cropped.png
56951f50-b78f-444f-81bc-38c6434a25b5,BLAZELS INFINITY PRIVATE LIMITED,,AAHCB8644D,Both goods and services,2018,Jaipur,Rajasthan,"Jaipur, Rajasthan, India",0,1,0,Gems and Jewellery Products,0,
ad686064-c2a5-4b15-b9d1-57c8f0d81076,RIG MACVEN TRADING CORPO,"MACVEN - Since 1980  
The Owner Shri Suresh Ji had started the making of hand crafted shoes in the 1970's. Years spent to establish his own renowned company and name MACVEN - Since 1980
Not only making superb quality of footwear but also doing trading business as a merchant well which helps to connect with good people in business and the legacy continues with generations now even..  
Mission is always from the very beginning is to focuses on the good quality footwear made from good quality raw materials without any kind of compromises in anyways.
Taking care of health of the customers along with the fashion and luxury  by the RIGMACVEN company works on R&D with depth of product knowledge & look deeper inside the each and every of the footwear component and put whole concern in making of each & every single pair of footwear production which can be in either of the footwear categories of Men, Women, Kids & Industrial Safety Shoes by the owner Shri Suresh Ji daughter Rita

That's why it is The MACVEN - A Mark of Respect   Established in the Year 1980

Towards The MACVEN - Since 1980, The Chairman of the company Shri Suresh ji , his discipline, dedication and hard working with honesty attitude inspires, aspires, motivates his generation to continue the Legacy following the principles of his beloved, self made man and the best Father in this universe.
Our satisfactory customers who put their faith without any doubt in us we are whole heartedly thankful and grateful for their trusts and opportunities they have always giving us and continue so..",ATWPG8129P,Goods,2015,Sanjay Place,Uttar Pradesh,"Sanjay Place, Uttar Pradesh, India",0,4,3,Leather Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260519T062757Z-137237-7e0dbb7c-IMG-20250813-WA0011-cropped.png
219d212d-bdc2-4da3-b9c9-a98291e13613,RANDHIR INDUSTRIES,,AJJPK2164P,Both goods and services,1992,Noida,Uttar Pradesh,"Noida, Uttar Pradesh, India",0,2,0,Engineering Products,0,
90cd383b-3e6b-4d34-9b7a-edbda368f858,HOME TEX,"The historic city of Panipat, popularly referred to as the “City of Weavers,” is where Hometex located its operations in 1992. The company not only offers its customers textile goods, but each item it produces becomes a family heritage. Within the firm’s extensive network of factories and offices, competent workers collaborate as a cohesive team, earning the corporation recognition as a leading manufacturer and exporter of India.

Our Vision: To establish Hometex as a trailblazing exporter of textile products and an innovator via cutting-edge products, impeccable quality and technology standards along with a strong emphasis on customer service, worldwide network and environmental responsibility.

Our Mission: To satisfy our customers with the best in class products and services by attaining the highest levels of efficiency, honesty and integrity in our daily functioning.",3392000418,Goods,1995,Panipat,Haryana,"Panipat, Haryana, India",0,4,4,Textile & Apparel Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260619T060104Z-403648-2dce9805-1596377561190-cropped.png
eecfb5b9-a329-4b06-a418-7ec995018f66,BHOOJAA LIFECARE LLP,"BhooJaa Lifecare LLP is a progressive dental materials company committed to developing high-quality, clinically effective, and innovative solutions for modern dentistry. With a strong emphasis on consistency, safety, and performance, we provide dental professionals with products they can rely on for predictable outcomes.
Driven by research, practical insights from clinicians, and a passion for excellence, BhooJaa Lifecare is rapidly emerging as a trusted name in dental care solutions across India.",ABCFB2235R,Goods,2023,Gft,Delhi,"Gft, Delhi, India",0,4,4,Medical or Surgical Instruments,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260529T110750Z-972086-1e1b6cba-CLR%20-%20Copy-cropped.png
94849497-1403-49ed-8c48-ae0a77522416,BIOPURIC PRIVATE LIMITED,"Biopuric Enged specializes in manufacturing biodegradable bagasse products such as plates, bowls, containers, and packaging materials. These products are made using renewable resources and are fully compostable, offering a practical solution to plastic pollution. The company focuses on maintaining high standards of quality, hygiene, and performance, ensuring that its eco-friendly products meet modern needs without harming the planet. Through continuous innovation and responsible sourcing, Biopuric Enged contributes to a cleaner, greener future.",AAKCB2941A,Goods,2021,Rajkot,Gujarat,"Rajkot, Gujarat, India",0,1,0,Paper and Paperboard & Articles,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F396063064-ICON%20(1).jpg
965e0f96-f847-4c27-a188-14a38cc49b1e,LEADS DIGITAL,"Leads Digital is an ISO 9001:2015 certified software development and digital transformation company headquartered in Kolkata, India. We help startups, SMEs, enterprises, healthcare organizations, retailers, manufacturers, and service businesses modernize operations through custom software, SaaS platforms, AI-powered solutions, and business automation systems.

Recognized with the National Business Award 2025 for Innovation in Enterprise Software Solutions, our team delivers scalable and secure technology products that improve efficiency, reduce operational costs, and accelerate business growth.

We provide end-to-end services including software consulting, UI/UX design, development, cloud deployment, quality assurance, and long-term support.


Custom Software Development:

1. Enterprise Software
2. Business Automation Systems
3. CRM Development
4. ERP Development
5. Workflow Automation
6. Internal Management Systems

SaaS Product Development:

1. Multi-Tenant SaaS Platforms
2. Subscription Management Systems
3. White-Label SaaS Solutions
4. Marketplace Platforms
5. B2B & B2C Platforms

Mobile Application Development:

1. Android Applications
2. iOS Applications
3. Cross-Platform Apps
4. Enterprise Mobility Solutions

AI & Automation Solutions:

1. AI Assistants
2. Chat-bots
3. Workflow Automation
4. Predictive Analytics
5. AI-Powered Business Tools
6. LLM Integrations

Web Development:

1. Corporate Websites
2. E-Commerce Platforms
3. Customer Portals
4. Progressive Web Applications

Cloud & DevOps:

1. AWS Deployment
2. Azure Deployment
3. CI/CD Pipelines
4. Infrastructure Automation
5. Cloud Migration


Industries Served:

1. Healthcare & Hospitals
2. Retail & E-Commerce
3. Banking & Financial Services
4. Manufacturing
5. Logistics & Supply Chain
6. Education & EdTech
7. Real Estate
8. Hospitality
9. Insurance
10. Automotive
11. Legal Services
12. Government & Public Sector
13. NGOs & Non-Profits
14. IT & SaaS Companies


Technology Expertise:

Frontend:
ReactJS, Next.js, Angular, Vue.js

Backend:
NodeJs, NestJs, Python (Django), PHP, Laravel, .NET, Java, Golang

Mobile:
Flutter, React Native, Kotlin

Database:
PostgreSQL, MySQL, MongoDB

Cloud:
AWS, Azure, Google Cloud

AI:
OpenAI, LLM Integrations, AI Automation, RAG Systems


Why Clients Choose Us:

✓ ISO 9001:2015 Certified

✓ National Business Award 2025 Recipient

✓ 100+ Solutions Delivered

✓ End-to-End Product Development

✓ Dedicated Development Teams

✓ Long-Term Maintenance & Support

✓ Enterprise Security Practices

✓ Flexible Engagement Models



Looking For:

We are actively seeking:

1. Software Development Projects
2. SaaS Product Partnerships
3. Technology Outsourcing Opportunities
4. Healthcare Software Projects
5. ERP & CRM Implementation Projects
6. AI & Automation Consulting Assignments
7. Strategic Technology Partnerships
8. White Label Development Partnerships
9. US Market Channel Partners
10. Joint Ventures & Technology Collaborations",AJLPD0163B,Both goods and services,2023,West Bengal,West Bengal,"West Bengal, West Bengal, India",0,27,4,Information Technology (IT & ITES) Services,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260608T153236Z-392027-aa70ad81-leadsdigital-cropped.png
